Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,COLACINO INUSTR COLACINO 4,126 Harrison St,,Newark,NY,14513,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.049507,-77.093730,11/10/2022,174195,2022-11-10 00:57:37,,,,01/27/2021,J1772
ELEC,TANNERSVILLE MUNICIPAL LOT,20 Tompkins St,,Tannersville,NY,12485,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.195133,-74.132420,11/10/2022,152438,2022-11-10 01:00:30,,,,01/15/2020,J1772
ELEC,GENESEO W PARK LEFT,4271 Genesee Valley Plaza Rd,,Geneseo,NY,14454,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.796947,-77.785236,11/10/2022,224225,2022-11-10 01:15:40,,,,07/22/2022,J1772
ELEC,5TH AVE RIVER STREET 4,King St &amp; Federal St,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.735077,-73.687950,11/10/2022,154336,2022-11-10 01:01:38,,,,03/06/2020,J1772
ELEC,War Cannon,2849 New York 9N,,Crown Point,NY,12928,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,10,,,LIVINGSTON,https://www.solution.energy,GPS,43.955740,-73.432700,07/12/2022,223218,2022-07-12 20:31:42,P,,,01/06/2022,J1772
ELEC,Town of Danby,1830 Danby Rd,,Ithaca,NY,14850,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.353991,-76.481996,11/10/2022,104824,2022-11-10 02:00:35,,,,10/20/2018,J1772
ELEC,Price Chopper,3863 Route 31,,Liverpool,NY,13090,,315-622-6008,E,,Public,24 hours daily; 2 hour limit,,,2,,,Non-Networked,,200-9,43.188350,-76.245500,03/07/2022,91865,2022-03-07 19:49:53,P,,,01/01/2018,J1772
ELEC,MARKET 32 EV SARANAC EV1,1930 Saranac Ave,,Lake Placid,NY,12946,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.294688,-74.011179,11/10/2022,158556,2022-11-10 01:02:18,,,,06/06/2020,J1772
ELEC,Stone Ridge Public Library,3700 Main St,,Stone Ridge,NY,12484,,845-687-7023,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,41.849440,-74.142960,03/07/2022,167130,2022-03-07 19:49:53,P,,,09/21/2020,J1772
ELEC,TOWN OF BOLTON TOWN OF BOLTON1,5 Cross Street Town of Bolton,,Bolton Landing,NY,12814,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.557602,-73.657839,11/10/2022,165304,2022-11-10 01:04:21,,,,08/19/2020,J1772
ELEC,BCH STATION1,224 E Main St,,Springville,NY,14141,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.508937,-78.659227,11/10/2022,197669,2022-11-10 01:10:58,,,,10/13/2021,J1772
ELEC,SANTOSHI CORP STATION 1.1,412 Cornelia St,,Plattsburgh,NY,12901,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.698734,-73.488110,11/10/2022,164861,2022-11-10 01:03:39,,,,08/06/2020,J1772
ELEC,Icon Parking 111 8th Ave Parking - Tesla Destination,385  W 15th St,,New York,NY,10011,,212-929-8164  877-798-3752,E,,Public,24 hours daily; see valet for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.741669,-74.004397,11/03/2020,115114,2021-03-11 23:22:17,P,,,03/01/2017,TESLA
ELEC,Village of Dryden,16 South Street,,Dryden,NY,13053,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.489514,-76.298039,11/10/2022,230851,2022-11-10 02:01:07,,,,09/30/2022,J1772
ELEC,EPLLC LOCKHEED 3,143 Ocean Channel Way,,Liverpool,NY,13088,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.110188,-76.187230,11/10/2022,174519,2022-11-10 00:58:32,,,,01/27/2021,J1772
ELEC,WATERVLIET PARK 4,28 Selke Dr,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.729469,-73.698687,11/10/2022,202124,2022-11-10 01:10:50,,,,12/08/2021,J1772
ELEC,Parkit 10 Wooster St. - Tesla Destination,6-10 Wooster St,,New York,NY,10013,,212-431-1034  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.721131,-74.003570,11/03/2020,115174,2021-03-11 23:22:17,P,,,02/01/2015,J1772 TESLA
ELEC,IMPark 353 4th Ave - Tesla Destination,353 4th Ave,,Brooklyn,NY,11215,,212-937-8660  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.672845,-73.986284,11/03/2020,122475,2021-03-11 23:22:17,P,,,03/01/2019,TESLA
ELEC,Lucille Ball Memorial Park,42 Dunham Ave,,Celoron,NY,14701,,716-487-4175,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,42.110155,-79.282850,06/14/2022,157957,2022-06-14 16:24:51,P,,,05/15/2020,J1772
ELEC,110 MAPLE AVE STATION 4 (50),110 Maple Ave,,Rockville Centre,NY,11570,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.658414,-73.639803,11/10/2022,217196,2022-11-10 01:14:19,,,,05/08/2022,J1772
ELEC,CHEEKTOWAGA CHEEKTOWAGA,211 Ridge Park Ave,,Cheektowaga,NY,14225,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.913478,-78.789878,11/10/2022,162313,2022-11-10 00:51:06,,,,06/12/2020,J1772
ELEC,BURNS MGT HV 3,102 Bleeker Rd,,Guilderland,NY,12084,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.690962,-73.887467,11/10/2022,173885,2022-11-10 00:55:27,,,,01/27/2021,J1772
ELEC,Minetta Garage,122 West 3rd Street,Located between McDougal St & 6th Ave. Attendant will assist in charging vehicle. Parking rates apply. Inquire within.,New York,NY,10012,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.731380,-74.000705,10/05/2022,188148,2022-10-05 22:56:30,,,,04/29/2021,J1772
ELEC,Mall at Bay Plaza - Tesla Supercharger,260 Baychester Avenue,,Bronx,NY,10475,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,12,,Tesla,https://www.tesla.com/supercharger,200-9,40.863231,-73.828839,10/11/2021,149299,2021-11-04 18:37:47,P,,,09/30/2019,TESLA
ELEC,MUNI LOT STATION 2,2578 Main St,,Lake Placid,NY,12946,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.285366,-73.984300,11/10/2022,193882,2022-11-10 01:05:48,,,,08/14/2021,J1772
ELEC,Chautauqua Institution School of Art - North Lot,54 Palestine Ave,,Chatauqua,NY,14757,,914-422-1238,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,,,Non-Networked,,GPS,42.210705,-79.471833,09/14/2022,226485,2022-09-14 15:49:44,P,,,08/22/2022,J1772
ELEC,DEWITT EV 1 STATION 2,5400 Butternut Drive,,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.046277,-76.049236,11/10/2022,162183,2022-11-10 00:53:38,,,,06/12/2020,J1772
ELEC,STEINSCHINDER 8W MAIN ST,8 W Main St,,Hastings-on-Hudson,NY,10706,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.994445,-73.882657,11/10/2022,192753,2022-11-10 00:56:50,,,,07/13/2021,J1772
ELEC,SUNY ADIRONDACK SUNY ACC 1.2,640 Bay Rd,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.355194,-73.654090,11/10/2022,181425,2022-11-10 01:04:42,,,,01/27/2021,J1772
ELEC,MOHAWK CHEVY MOHAWKCHEVY2,639 67,,Malta,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.968918,-73.811044,11/10/2022,217436,2022-11-10 01:14:36,,,,05/13/2022,J1772
ELEC,3474 Putnam Place,3474 Putnam Place,,Bronx,NY,10467,,888-356-8911,E,,Public,24 hours daily,,,2,,,FLO,https://flo.ca/,GPS,40.879413,-73.875485,11/10/2022,191506,2022-11-10 01:42:34,,,,06/25/2021,J1772
ELEC,STATION 1 TOWN OF LG,20 Old Post Rd,,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.431325,-73.717171,11/10/2022,162366,2022-11-10 00:50:08,,,,06/12/2020,J1772
ELEC,POUGHEEPSIE EV POUGHKEEPSIE 2,41 Civic Center Plaza,,Poughkeepsie,NY,12601,,888-758-4389,E,,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.704765,-73.927376,11/10/2022,183105,2022-11-10 00:57:38,,,,01/27/2021,J1772
ELEC,CONVENIENT MED CONV. MED EV 1,319 Bay Rd Convenient Medical Center,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.331081,-73.652911,11/10/2022,181717,2022-11-10 01:05:39,,,,01/27/2021,J1772
ELEC,CITYOFGLEN COVE PULASKI ST GARG,9 Glen Street,,Glen Cove,NY,11542,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.864321,-73.631261,11/10/2022,162350,2022-11-10 00:50:34,,,,06/12/2020,J1772
ELEC,4. Million Air,16 Jetway Dr,,Albany,NY,12211,,866-816-7584,E,,Public,,,,8,,,EV Connect,http://evconnect.com/,GPS,42.740587,-73.807443,11/10/2022,230929,2022-11-10 02:01:23,,,,09/30/2022,J1772
ELEC,Generations Park Ice Rink,29 Margaret Terrance Memorial Way,,Hogansburg,NY,13655,,518-358-2963,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,,,Non-Networked,,GPS,44.976972,-74.670270,10/11/2022,227680,2022-10-11 18:56:12,P,,,09/13/2022,J1772
ELEC,Hannaford Supermarket,5239 Western Tpke,,Altamont,NY,12009,,877-455-3833,E,,Public,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,42.716216,-73.934492,11/07/2022,228090,2022-11-07 22:56:01,,,,03/07/2018,CHADEMO J1772COMBO
ELEC,Kings County Parking - Tesla Destination,581 Clarkson Ave,,Brooklyn,NY,11203,,718-245-5337  877-798-3752,E,,Public,24 hours daily; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.656148,-73.940355,11/03/2020,114907,2021-03-11 23:22:17,P,,,09/01/2017,TESLA
ELEC,EVolve NY Niagara Falls,7200 Niagara Falls Blvd,,Niagara Falls,NY,14304,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,43.088270,-78.981180,11/10/2022,205468,2022-11-10 01:22:51,,,,01/28/2022,CHADEMO J1772COMBO
ELEC,Winwood Inn - Windham Mountain Resort - Tesla Destination,5220 State Rte 23,,Windham,NY,12496,,518-734-3000  877-798-3752,E,,Public - Call ahead,24 hours daily; available with reservation only,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.310435,-74.241272,11/03/2020,115250,2021-03-11 23:22:17,P,,,03/01/2017,TESLA
ELEC,Brunos Bakery and Restaurant - Tesla Destination,1650 Hylan Blvd,,Staten Island,NY,10310,,718-448-0993  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.588001,-74.090126,11/03/2020,150697,2021-03-11 23:22:17,P,,,09/30/2019,TESLA
ELEC,TOWNE HYUNDAI 3B,3525 Southwestern Blvd,,Orchard Park,NY,14127,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.788215,-78.759409,11/10/2022,225170,2022-11-10 01:16:39,,,,08/09/2022,CHADEMO J1772COMBO
ELEC,ROCHESTER NY PORT OF ROCH 2,1000 N River St,,Rochester,NY,14612,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.256393,-77.606857,11/10/2022,171697,2022-11-10 00:58:21,,,,01/27/2021,J1772
ELEC,TCR TOWERS EV STATION 1,422 Sand Creek Rd,,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.711859,-73.809795,11/10/2022,181869,2022-11-10 01:06:24,,,,01/27/2021,J1772
ELEC,U OF R BAILEY RD 1,211 Bailey Rd,,West Henrietta,NY,14586,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.071465,-77.677611,11/10/2022,154412,2022-11-10 01:00:06,,,,03/11/2020,J1772
ELEC,Exit 49 (Depew),6623 Transit Rd,,Williamsville,NY,14221,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.946383,-78.697272,11/10/2022,187175,2022-11-10 02:01:05,,,,03/22/2021,J1772
ELEC,Quaker Street Branch Library,133 Bull St,,Delanson,NY,12053,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.731940,-74.193340,07/12/2022,223250,2022-07-12 20:31:42,LG,,,02/01/2022,J1772
ELEC,SHG FAIRFIELD 1.1,21 Big Boom Rd,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.296040,-73.676440,11/10/2022,181989,2022-11-10 01:06:26,,,,01/27/2021,J1772
ELEC,Hamilton Parking Garage,365 Hamilton Ave,Near entrance from EJ Conroy Dr,White Plains,NY,10601,,914-422-1310,E,,Public,24 hours daily; pay lot,,,3,,,Non-Networked,,200-9,41.034121,-73.766241,06/07/2021,65274,2022-02-10 19:42:29,SG,,,07/23/2014,J1772
ELEC,Hampton Inn Potsdam - Tesla Destination,169 Market St,,Potsdam,NY,13676,,315-265-0100  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.682982,-74.987514,11/03/2020,115213,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,Greystone Jewish Center,600 N Broadway,,Yonkers,NY,10701,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,40.954297,-73.888612,10/05/2022,226724,2022-10-05 22:58:23,,,,08/30/2022,J1772
ELEC,Ellicott Town Justice Court,215 South N Work St,,Falconer,NY,14733,,716-665-5319,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,42.116400,-79.193046,09/14/2022,226486,2022-09-14 15:49:44,P,,,08/22/2022,J1772
ELEC,RTS ROCH TECH PK2,Rochester Tech Park Building 1 777 Elmgrove r,,Rochester,NY,14624,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.153140,-77.734570,11/10/2022,164272,2022-11-10 01:03:52,,,,07/16/2020,J1772
ELEC,PATRON STATION1,15 Lee Ave,,Lindenhurst,NY,11757,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.682617,-73.367060,11/10/2022,204760,2022-11-10 01:13:04,,,,01/14/2022,J1772
ELEC,TPWC  TPWC 9,2594 Western Av,,Altamont,NY,12009,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.713859,-73.935219,11/10/2022,227770,2022-11-10 01:10:26,,,,09/17/2022,J1772
ELEC,IBEW 325 STATION 1,142 Corporate Dr,,Binghamton,NY,13904,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.101268,-75.817186,11/10/2022,162151,2022-11-10 00:54:15,,,,06/12/2020,J1772
ELEC,CANDLE PARK-03,3607 NY-434,,Vestal,NY,13850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.097894,-75.985392,11/10/2022,221986,2022-11-10 01:15:50,,,,06/25/2022,J1772
ELEC,VASSAR COLLEGE SOUTH LOT 2,112130 Raymond Ave,,Arlington,NY,12603,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.681771,-73.894668,11/10/2022,155288,2022-11-10 01:02:17,,,,04/10/2020,J1772
ELEC,ULSTER COUNTY TRUDY RESNICK,50 Center St,,Ellenville,NY,12428,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.717754,-74.396401,11/10/2022,162130,2022-11-10 00:55:23,,,,06/12/2020,J1772
ELEC,Deer Valley Building 3,11 Farnsworth Dr,,Guilderland,NY,12084,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.677880,-73.868140,07/12/2022,223274,2022-07-12 20:31:42,P,,,04/11/2022,J1772
ELEC,Travelers Parking,160 W 10th Street,Located between 7th Ave & Waverly Place. Attendant will assist in charging vehicle.  Parking rates apply. Inquire within.,New York,NY,10014,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.735094,-74.001870,10/05/2022,187817,2022-10-05 22:57:20,,,,04/20/2021,J1772
ELEC,E.H. VILLAGE LONGTERMLOT1,2 Gingerbread Ln,,East Hampton,NY,11937,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.963082,-72.192633,11/10/2022,162303,2022-11-10 00:51:24,,,,06/12/2020,J1772
ELEC,FOX CDJR STATION 2,346 Grant Avenue Rd,,Auburn,NY,13021,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.961046,-76.539638,11/10/2022,235863,2022-11-10 01:17:45,,,,11/09/2022,J1772
ELEC,NAT GRID WRKPLC SOC LOT2 STN 4,344 W. Genesee St.,,Syracuse,NY,13202,,888-758-4389,E,,Public,Mon 5:00pm - 12:00am; Tue 5:00pm - 12:00am; Wed 5:00pm - 12:00am; Thu 5:00pm - 12:00am; Fri 5:00pm - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.052612,-76.155010,11/10/2022,183122,2022-11-10 00:57:49,,,,01/27/2021,J1772
ELEC,SUNY NEW PALTZ INTERNATIONAL,S. Manheim Blvd.,,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.741984,-74.080814,11/10/2022,122790,2022-11-10 00:56:29,,,,05/16/2019,J1772
ELEC,THE SAGAMORE SAGAMORE 1.2,433 Boathouse Ln,,Bolton,NY,12814,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.557070,-73.645260,11/10/2022,153089,2022-11-10 01:01:02,,,,01/28/2020,J1772
ELEC,Rapidpark 99 Park Ave - Tesla Destination,105 E 39th,,New York,NY,10016,,212-265-7854  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.750254,-73.978627,11/03/2020,114996,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,420 E. 53rd St.,420 E 53rd,,New York,NY,10022,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,6,,,LIVINGSTON,https://www.solution.energy,GPS,40.755270,-73.963860,07/12/2022,223257,2022-07-12 20:31:42,P,,,02/02/2022,J1772
ELEC,DENNY’S / RED ROOF INN,100 Marginal Rd.,,Herkimer,NY,13350,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,43.018810,-74.991880,11/10/2022,170367,2022-11-10 01:23:01,,,,12/18/2020,CHADEMO J1772COMBO
ELEC,SULLIVAN COUNTY SULLIVAN 1,14 Sturgis Rd,,Monticello,NY,12701,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.659580,-74.690820,11/10/2022,174492,2022-11-10 00:57:51,,,,01/27/2021,J1772
ELEC,Hyatt Place Malta,20 State Farm Place,,Ballston Spa,NY,12020,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.969330,-73.804480,07/12/2022,223259,2022-07-12 20:31:42,P,,,04/04/2022,J1772
ELEC,Irvington Public Library,"12 S Astor St,",,Irvington,NY,10533,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,41.039444,-73.872672,11/10/2022,168428,2022-11-10 02:01:06,,,,08/27/2020,J1772
ELEC,Dunkin’,405 W Main St,,Batavia,NY,14020,,585-483-1454,E,,Public,24 hours daily,,,1,,,Non-Networked,,GPS,43.004421,-78.203921,06/14/2022,157965,2022-06-14 16:24:51,P,,,05/15/2020,J1772
ELEC,Fuccillo Nissan,3893 Route 31,,Liverpool,NY,13090,,315-944-3200,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-8,43.185219,-76.242663,06/09/2020,70451,2021-03-11 23:22:17,P,,,09/15/2014,J1772
ELEC,INDUSTRY CITY LOT B EAST,533 2nd Ave,,Brooklyn,NY,11232,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.659338,-74.006454,11/10/2022,217354,2022-11-10 00:55:42,,,,05/12/2022,J1772
ELEC,"Northern Development, LLC",1160 Pittsford-Victor Road,,Pittsford,NY,14534,,866-816-7584,E,,Public,,,,6,,,EV Connect,http://evconnect.com/,GPS,43.046880,-77.467043,11/10/2022,230844,2022-11-10 02:01:03,,,,09/30/2022,J1772
ELEC,DOUBLEDAY EV COOPERSTOWN 2,2 Doubleday Ct,,Cooperstown,NY,13326,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.700197,-74.926152,11/10/2022,180100,2022-11-10 00:53:05,,,,01/27/2021,J1772
ELEC,BURNS MGT OXFORD 4,6203 Johnston Rd,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.685296,-73.870736,11/10/2022,173864,2022-11-10 00:53:04,,,,01/27/2021,J1772
ELEC,EV Charge Solutions - Headquarters,7464 W Henrietta Rd,,Rush,NY,14543,,585-533-4051,E,,Public,24 hours daily,,,4,,,Non-Networked,,200-9,42.996895,-77.667425,07/12/2022,154200,2022-07-12 20:31:42,P,,,05/01/2018,J1772
ELEC,Borland House Bed and Breakfast - Tesla Destination,130 Clinton St,,Montgomery,NY,12549,,845-457-1513  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.526880,-74.235988,11/03/2020,114981,2021-03-11 23:22:17,P,,,12/15/2016,J1772 TESLA
ELEC,KINGSTON VW STATION 1,1249 Ulster Ave,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.967208,-73.990374,11/10/2022,183754,2022-11-10 00:42:32,,,,02/04/2021,J1772
ELEC,305 East 80th Street,305 East 80th St,,New York,NY,10075,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.773970,-73.953900,07/12/2022,223292,2022-07-12 20:31:42,P,,,04/25/2022,J1772
